OPIS Truckstop ID,Truckstop_Name,Address,City,State,Rack_ID,Average_Retail_Price,Highest_Price,city_lat,city_lon
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.449,3.459,,
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,3.56566666,31.1707,-88.9252
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,4.559,48.0809,-122.1561
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore,MD,22,4.759,4.759,39.3051,-76.6144
1618,GO MART FOOD STORE #33,US-33,Ripley,WV,44,3.499,3.499,38.8201,-81.7091
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham,AL,615,3.489,3.489,33.5279,-86.7971
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,2.78233333,33.21,-97.7708
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,3.389,39.8641,-104.843
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman,SC,42,3.43233333,3.43233333,33.3483,-80.6843
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces,NM,640,3.19066666,3.19066666,32.3265,-106.7893
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,3.109,29.2803,-98.6556
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,3.889,42.8803,-87.9009
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,2.929,32.4419,-100.5322
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,3.609,41.3483,-86.3187
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,3.76566666,41.6168,-87.4909
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.584,3.599,41.8375,-87.6866
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,2.989,30.8608,-96.9763
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,3.159,32.5153,-92.3539
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.169,3.189,42.9463,-74.3704
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,3.449,37.0757,-94.5018
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,3.699,35.3114,-78.6129
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,2.899,35.1984,-101.8316
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,3.799,33.178,-86.2605
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,3.109,33.0306,-94.725
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,3.01566666,37.0466,-100.9295
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna,TX,610,3.149,3.149,30.4458,-93.9625
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,2.899,31.8868,-97.0799
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.299,3.599,43.3947,-85.4683
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland,TX,710,3.56566666,3.56566666,32.0243,-102.1147
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,3.314,35.3461,-101.3804
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,2.999,36.3928,-100.7976
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.709,3.719,27.2413,-80.8298
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,3.299,31.3074,-89.317
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,2.899,32.537,-94.3515
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,3.244,31.4424,-100.4504
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,3.499,42.8121,-85.7279
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio,TX,740,3.224,3.224,29.4632,-98.5238
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,3.559,38.6663,-80.7116
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,3.019,38.8645,-84.6122
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,3.899,35.217,-114.0105
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,465,3.649,3.799,42.1159,-86.4488
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.799,3.849,41.8346,-86.2473
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,2.95066666,32.653,-96.5456
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,3.549,44.6774,-93.252
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,3.28066666,31.8392,-100.986
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,2.96566666,36.3376,-102.076
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell,TX,637,2.87066666,2.87066666,32.734,-96.2931
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,3.06566666,28.4668,-98.1784
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,2.87566666,32.4522,-99.8665
1905,LUCKY TRUCK STOP,US-82,Whitesboro,TX,630,2.88566666,2.88566666,33.6612,-96.9022
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,3.459,37.6834,-113.0956
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,3.709,38.9935,-110.1723
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,3.45233333,40.6502,-111.5013
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,3.459,38.9387,-111.8652
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,3.299,37.2625,-97.426
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross,UT,835,3.459,3.459,40.8731,-111.917
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,3.24066666,36.851,-80.9142
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,3.399,36.6181,-82.1604
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,3.199,37.0987,-80.6831
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,3.589,,
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,3.399,38.2807,-77.1896
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,3.38566666,38.1593,-79.0611
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,3.699,38.136,-78.1879
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,3.03233333,36.6953,-76.6398
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,3.659,38.9465,-78.44
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,3.41233333,36.953,-81.0881
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier,VT,170,3.699,3.699,44.2659,-72.5717
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,3.799,38.3317,-82.9371
1976,One9 #963,"I-90, EXIT 276",Spokane,WA,970,3.974,3.989,47.6671,-117.433
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,3.839,46.4415,-122.8497
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,3.41566666,45.1033,-91.4915
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas,WI,420,3.154,3.154,43.9197,-90.2697
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,3.399,45.0871,-87.6336
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,3.339,46.6941,-92.0823
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,3.29066666,43.7403,-87.7316
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,3.499,39.6594,-79.6406
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,3.499,38.4109,-82.4345
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale,WV,44,3.599,3.599,,
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills,WY,790,3.169,3.169,42.8473,-106.383
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,3.429,42.842,-106.3208
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,3.699,41.135,-104.7902
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,3.499,42.7542,-105.3969
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,3.699,41.1802,-104.0748
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,3.499,41.668,-107.9792
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,3.059,29.4632,-98.5238
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,3.299,33.5958,-99.258
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton,TX,700,2.969,2.969,33.4421,-101.6476
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,2.879,31.5673,-103.006
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,3.42566666,41.7399,-111.8422
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield,UT,835,3.699,3.699,38.7613,-112.0931
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville,UT,835,3.749,3.749,41.9728,-112.7164
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,3.194,43.5348,-89.9965
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,3.249,41.3099,-105.6085
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,4.099,39.621,-77.4076
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,3.299,43.6441,-94.4621
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,3.28733333,,
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,3.659,,
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo,WV,44,3.599,3.599,,
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,3.799,39.0448,-82.6458
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,3.31566666,41.1612,-81.2422
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,3.68233333,34.0548,-87.5555
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,3.03233333,34.7807,-92.2371
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,3.27233333,34.1087,-83.8127
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,3.23233333,32.3658,-81.8845
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.329,3.359,41.748,-88.1659
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,2.899,,
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,3.49233333,41.5648,-83.4255
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,2.949,36.5412,-86.6765
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,3.52233333,27.8868,-81.8214
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,4.099,,
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,3.079,34.9415,-81.0241
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,2.889,35.066,-85.2481
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana,TN,460,3.13233333,3.13233333,35.7193,-86.4129
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,3.499,36.8468,-76.354
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,3.549,36.953,-81.0881
2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,3.039,45.5409,-90.2897
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,2.899,32.9762,-96.3175
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,3.35233333,39.5538,-84.2952
2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,3.299,42.6854,-89.0135
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,3.319,41.7849,-107.2265
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,243,3.989,3.989,39.7275,-75.4691
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,3.859,45.2284,-122.7573
2638,PIT STOP TRAVEL CENTER,US-789,Riverton,WY,790,4.399,4.399,43.0421,-108.4144
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.349,3.399,38.3541,-89.377
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,3.499,40.0404,-105.0399
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,3.499,,
2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.95566666,2.95566666,39.8934,-96.8753
2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.56233333,3.56233333,36.8613,-101.2162
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,3.46233333,38.074,-102.6154
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont,IN,465,3.899,3.899,41.728,-84.9396
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,3.56066666,42.5599,-113.7624
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,3.569,44.1538,-72.0615
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,3.799,42.4288,-112.1233
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,3.30733333,36.5692,-87.3413
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,3.899,43.0482,-76.5637
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,4.299,46.6638,-122.965
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,3.939,33.488,-112.9308
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,3.479,32.5995,-114.5491
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,3.209,32.4068,-91.1916
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,3.059,36.8437,-94.3758
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,3.399,38.2701,-104.6114
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala,FL,140,3.385666665,3.41233333,29.178,-82.1511
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,3.599,30.9052,-84.5732
2889,MOULTON COWBOYS,SR-157,Moulton,AL,615,3.099,3.099,34.4844,-87.2833
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,3.949,39.5736,-119.7161
2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.31566666,3.31566666,40.486,-81.4401
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,3.669,46.3934,-116.9933
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,3.46566666,41.3274,-110.2977
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo,ND,341,3.569,3.569,46.8651,-96.8292
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,3.259,36.0284,-83.4308
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall,ID,825,3.519,3.519,43.0144,-112.4572
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,3.519,37.2712,-79.0962
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,3.52066666,35.1054,-106.6465
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.6,3.611,,
2924,HWY 190 FUEL STOP,US-190,Jasper,TX,610,3.13233333,3.13233333,30.9221,-93.9947
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,3.499,40.2752,-76.8843
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,3.599,46.8568,-99.9181
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,3.299,30.3322,-81.6749
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,3.08566666,38.8645,-84.6122
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,3.55233333,35.2083,-80.8303
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,3.629,46.9063,-98.6937
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,3.78566666,41.5377,-83.6413
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129,3.129,32.5185,-92.0774
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,3.229,43.8325,-101.5081
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089,3.089,,
3003,CHEVRON,"I-20, EXIT 186",Delta,LA,760,2.994,2.994,32.322,-90.9414
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,3.779,30.2957,-82.9847
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,3.959,39.7907,-77.7267
3030,Mr Ts Riverside,US-412,Cardwell,MO,435,3.199,3.199,36.0475,-90.2909
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399,3.399,38.074,-102.6154
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.49566666,3.49566666,37.4487,-79.1057
3093,RSTORE #4488,US-51,Merrill,WI,395,3.24066666,3.24066666,45.182,-89.6994
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959,3.959,31.2336,-85.407
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,3.799,,
3128,TA ATLANTA SOUTH TRAVEL CENTER,"I-75, EXIT 201 & SR-36",Jackson,GA,18,3.334,3.334,33.292,-83.9679
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049,4.049,39.0877,-108.5673
3139,CHEROKEE TRAVEL MART,"I-40,  EXIT 108",Calumet,OK,483,3.10566666,3.10566666,35.6014,-98.1248
3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059,3.059,36.8437,-94.3758
3155,QUIK MART #18,US-72/SR-157,Tuscumbia,AL,615,3.00733333,3.00733333,34.7204,-87.7035
3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039,3.039,36.1283,-95.9042
3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039,3.039,36.1283,-95.9042
3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584,3.584,36.6769,-97.3235
3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229,3.229,33.8508,-87.271
3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,405,3.084,3.084,36.1482,-85.5109
3176,BP,US-6 & SR-15,New Paris,IN,365,3.65733333,3.65733333,41.5005,-85.8249
3178,ERNIES FUEL STOP #1605,SR-167,Kent,WA,977,4.599,4.599,47.3887,-122.2128
3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.56566666,3.56566666,41.5729,-87.2599
3191,BUSY CORNER TRUCK STOP AND MARKET,"I-24, EXIT 105 & US-41/SR-2",Manchester,TN,460,3.049,3.049,35.463,-86.0774
3205,CROSSROADS TRUCK STOP STATION,"I-29 & SR 34, MM 109",Colman,SD,530,3.159,3.159,43.9835,-96.8148
3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,250,3.499,3.499,46.5999,-95.5771
3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,225,3.449,3.449,28.1805,-81.8296
3216,MAXS #124,"I-24, EXIT 86 & US-41",Oak Grove,KY,460,3.04233333,3.04233333,36.6686,-87.4216
3221,Pilot #1440,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.395,3.399,35.3123,-91.5709
3222,POMPANO TRUCK STOP,"I-95, EXIT 36B",Pompano Beach,FL,95,3.759,3.759,26.2428,-80.1312
3226,ONE9 #245,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.609,3.609,40.2752,-76.8843
3227,ONE9 MR FUEL #64,"I-26 & US-17, EXIT 199",Summerville,SC,42,3.219,3.219,33.0016,-80.1799
3230,STRIPES #40815,US-281 & US-285,Falfurrias,TX,625,3.299,3.299,27.2243,-98.1452
3264,TA WEST MEMPHIS TRAVEL CENTER,"I-40/US-63, EXIT 260 & SR-149",Earle,AR,435,3.36733333,3.36733333,35.2734,-90.4642
3280,OUTPOST TRUCK STOP,US-85 & US-18/US-20,Lusk,WY,790,3.689,3.689,42.7613,-104.4584
3281,AMERICAN TRUCK PLAZA,I-80 EXIT 215 & SR-254,Milton,PA,138,3.799,3.799,41.0088,-76.8507
3284,CASEYS #4390,"I-49/US-71, EXIT 77 & US-160",Lamar,MO,416,3.199,3.199,37.4945,-94.2791
3297,SAPP BROS TRAVEL CENTER,"I-80, EXIT 370",Cheyenne,WY,795,3.70066666,3.70066666,41.135,-104.7902
3316,TRUCKOMAT OF N LITTLE ROCK,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.249,3.249,34.7807,-92.2371
3326,MIRABITO #61,"I-81, EXIT 32",Central Square,NY,12,4.299,4.299,43.286,-76.1419
3330,TA # 211 GREENLAND TRAVEL CENTER,"I-95, EXIT 3A & US-101",Greenland,NH,34,3.759,3.759,,
3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,705,2.939,2.939,32.3846,-88.6896
3383,E-Express at Central Truck Stop,"I-35, EXIT 137",Oklahoma City,OK,483,2.879,2.879,35.4676,-97.5136
3386,LONGMONT TRUCK STOP,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,800,3.239,3.239,40.1686,-105.1005
3401,POPS Mart #333,"I-77, EXIT 48 & SR-200",Winnsboro,SC,46,3.09066666,3.09066666,34.3718,-81.0907
3413,COUNTRY GIRL TRUCK STOP,US-167 & SR-156,Winnfield,LA,590,3.319,3.319,31.924,-92.6425
3415,JAYS EL CHEAPO FUEL STOP,"I-16, EXIT 104",Metter,GA,195,3.249,3.249,32.3958,-82.0621
3418,Par Mar Store #164,"I-79, EXIT 105 & CR-7",Jane Lew,WV,165,3.999,3.999,39.11,-80.4085
3421,ERNIES TRUCK STOP,"I-5, EXIT 142",Federal Way,WA,977,4.599,4.599,47.3091,-122.3358
3422,PWI #167,"I-10, EXIT 601",Seguin,TX,740,2.889,2.889,29.5891,-97.9676
3427,JOHNNYS MARKET,"I-69, EXIT 357",Fremont,IN,465,3.699,3.699,41.728,-84.9396
3432,PILOT TRAVEL CENTER #34,"I-65, EXIT 201 & US-231",Remington,IN,365,3.684,3.709,40.7667,-87.1391
3435,PWI #168,"I-35, EXIT 266 & SR-195",Georgetown,TX,740,2.799,2.799,30.666,-97.6966
3444,Acme Truck Stop,US-441/SR-500,Orlando,FL,140,3.449,3.449,28.4773,-81.337
3460,CHROME TRUCK STOP,US-18 & US-169,Algona,IA,433,3.499,3.499,43.0743,-94.2311
3464,BOISE PETROLEUM LLC,"I-84,  EXIT 71",Boise,ID,785,3.379,3.379,43.6005,-116.2308
3471,MR FUEL DBA ONE9 #72,"I-16, EXIT 160",Savannah,GA,195,3.125666665,3.13233333,32.0286,-81.1821
3475,PILOT TRAVEL CENTERS #56,"I-85, EXIT 63",Kannapolis,NC,46,3.499,3.499,35.4764,-80.6408
3477,CIRCLE K #4707404,"I-91, EXIT 7",Springfield,VT,170,3.699,3.699,,
3479,FAST MARKET #4550,"I-75/SR-401, EXIT 136 & US-341",Perry,GA,85,3.099,3.099,32.472,-83.7283
3493,CIRCLE K #2723675,"I-75, EXIT 290 & SR-20",Cartersville,GA,18,3.08566666,3.08566666,34.1644,-84.8009
3519,PILOT TRAVEL CENTERS #431,"I-10, EXIT 873",Orange,TX,610,3.309,3.309,30.1226,-93.7607
3522,SUNMART #308,US-59,Livingston,TX,610,2.859,2.859,30.71,-94.9381
3526,JOE STOP 99,"I-75, EXIT 99 & SR-119",Anna,OH,411,3.064,3.064,40.3957,-84.1754
3530,SPARKYS ONE STOP #22,"I-35, EXIT 111B & US-30",Jefferson,IA,320,3.23233333,3.23233333,42.0173,-94.3799
3536,PETRO STOPPING CENTER #307,I-40 EAST & S LAKESIDE Dr,Amarillo,TX,585,3.279,3.279,35.1984,-101.8316
